login,name,company,followers,following,posts_30d,topics,bio
709,709,,60,60,9,"[""government""]",
710,710,,115,115,8,"[""government""]",
711,711,,6,6,9,"[""tvshow""]",
712,712,,7,7,4,"[""politician""]",
713,713,,2,2,1,"[""politician""]",
714,714,,20,20,1,"[""politician""]",
715,715,,111,111,1,"[""government""]",
716,716,,2,2,1,"[""politician""]",
717,717,,5,5,8,"[""tvshow""]",
718,718,,8,8,11,"[""company""]",
719,719,,3,3,5,"[""politician""]",
720,720,,31,31,5,"[""politician""]",
721,721,,35,35,5,"[""politician""]",
722,722,,18,18,3,"[""politician""]",
723,723,,14,14,2,"[""government""]",
724,724,,7,7,3,"[""government""]",
725,725,,7,7,0,"[""company""]",
726,726,,1,1,4,"[""company""]",
727,727,,3,3,0,"[""tvshow""]",
728,728,,2,2,0,"[""company""]",
729,729,,70,70,0,"[""government""]",
730,730,,61,61,5,"[""government""]",
731,731,,4,4,5,"[""politician""]",
732,732,,61,61,6,"[""government""]",
733,733,,1,1,11,"[""company""]",
734,734,,3,3,6,"[""government""]",
735,735,,2,2,3,"[""tvshow""]",
736,736,,8,8,2,"[""company""]",
737,737,,1,1,4,"[""company""]",
738,738,,20,20,11,"[""politician""]",
739,739,,28,28,8,"[""government""]",
740,740,,1,1,9,"[""company""]",
741,741,,26,26,11,"[""government""]",
742,742,,13,13,0,"[""tvshow""]",
743,743,,33,33,10,"[""politician""]",
744,744,,15,15,9,"[""company""]",
745,745,,16,16,0,"[""company""]",
746,746,,18,18,0,"[""tvshow""]",
747,747,,3,3,4,"[""tvshow""]",
748,748,,2,2,5,"[""government""]",
749,749,,4,4,2,"[""tvshow""]",
750,750,,32,32,9,"[""company""]",
751,751,,3,3,9,"[""company""]",
752,752,,23,23,6,"[""government""]",
753,753,,15,15,8,"[""tvshow""]",
754,754,,153,153,5,"[""government""]",
755,755,,20,20,6,"[""company""]",
756,756,,10,10,2,"[""company""]",
757,757,,21,21,10,"[""government""]",
758,758,,14,14,7,"[""tvshow""]",
759,759,,8,8,5,"[""company""]",
760,760,,14,14,2,"[""politician""]",
761,761,,10,10,7,"[""tvshow""]",
762,762,,12,12,11,"[""politician""]",
763,763,,8,8,8,"[""government""]",
764,764,,3,3,11,"[""government""]",
765,765,,6,6,7,"[""politician""]",
766,766,,23,23,11,"[""government""]",
767,767,,53,53,9,"[""government""]",
768,768,,31,31,10,"[""politician""]",
769,769,,2,2,10,"[""tvshow""]",
770,770,,93,93,6,"[""government""]",
771,771,,1,1,11,"[""company""]",
772,772,,2,2,2,"[""government""]",
773,773,,2,2,3,"[""company""]",
774,774,,18,18,4,"[""government""]",
775,775,,2,2,7,"[""politician""]",
776,776,,3,3,7,"[""tvshow""]",
777,777,,1,1,2,"[""company""]",
778,778,,2,2,8,"[""company""]",
779,779,,19,19,1,"[""tvshow""]",
780,780,,1,1,1,"[""company""]",
781,781,,20,20,7,"[""company""]",
782,782,,14,14,8,"[""government""]",
783,783,,21,21,3,"[""government""]",
784,784,,17,17,0,"[""government""]",
785,785,,9,9,7,"[""company""]",
786,786,,3,3,10,"[""company""]",
787,787,,2,2,4,"[""company""]",
788,788,,3,3,10,"[""politician""]",
789,789,,23,23,5,"[""company""]",
790,790,,7,7,0,"[""tvshow""]",
791,791,,5,5,5,"[""politician""]",
792,792,,6,6,6,"[""government""]",
793,793,,8,8,6,"[""government""]",
794,794,,27,27,7,"[""tvshow""]",
795,795,,3,3,4,"[""government""]",
796,796,,6,6,2,"[""tvshow""]",
797,797,,18,18,5,"[""government""]",
798,798,,5,5,2,"[""tvshow""]",
799,799,,9,9,9,"[""government""]",
800,800,,10,10,8,"[""politician""]",
801,801,,2,2,2,"[""politician""]",
802,802,,44,44,4,"[""politician""]",
803,803,,1,1,1,"[""politician""]",
804,804,,14,14,1,"[""company""]",
805,805,,4,4,9,"[""company""]",
806,806,,9,9,5,"[""politician""]",
807,807,,2,2,2,"[""tvshow""]",
808,808,,27,27,1,"[""government""]",
809,809,,1,1,1,"[""government""]",
810,810,,6,6,7,"[""tvshow""]",
811,811,,38,38,9,"[""politician""]",
812,812,,3,3,0,"[""politician""]",
813,813,,13,13,6,"[""company""]",
814,814,,5,5,3,"[""company""]",
815,815,,8,8,11,"[""politician""]",
816,816,,3,3,7,"[""company""]",
817,817,,6,6,6,"[""politician""]",
818,818,,17,17,7,"[""government""]",
819,819,,7,7,4,"[""politician""]",
820,820,,5,5,4,"[""government""]",
821,821,,2,2,8,"[""government""]",
822,822,,23,23,1,"[""government""]",
823,823,,2,2,1,"[""company""]",
824,824,,12,12,10,"[""company""]",
825,825,,1,1,11,"[""government""]",
826,826,,1,1,11,"[""company""]",
827,827,,42,42,4,"[""politician""]",
828,828,,4,4,4,"[""tvshow""]",
829,829,,20,20,6,"[""government""]",
830,830,,2,2,0,"[""government""]",
831,831,,13,13,3,"[""politician""]",
832,832,,2,2,6,"[""politician""]",
833,833,,35,35,11,"[""company""]",
834,834,,1,1,0,"[""tvshow""]",
835,835,,14,14,7,"[""politician""]",
836,836,,5,5,6,"[""politician""]",
837,837,,3,3,3,"[""politician""]",
838,838,,2,2,1,"[""tvshow""]",
839,839,,62,62,8,"[""tvshow""]",
840,840,,66,66,7,"[""government""]",
841,841,,1,1,6,"[""company""]",
842,842,,7,7,6,"[""politician""]",
843,843,,3,3,1,"[""company""]",
844,844,,2,2,0,"[""tvshow""]",
845,845,,10,10,6,"[""politician""]",
846,846,,13,13,4,"[""government""]",
847,847,,2,2,5,"[""politician""]",
848,848,,29,29,2,"[""politician""]",
849,849,,5,5,7,"[""company""]",
850,850,,3,3,9,"[""government""]",
851,851,,5,5,4,"[""tvshow""]",
852,852,,5,5,4,"[""company""]",
853,853,,1,1,11,"[""company""]",
854,854,,3,3,8,"[""government""]",
855,855,,7,7,10,"[""politician""]",
856,856,,2,2,0,"[""politician""]",
857,857,,5,5,6,"[""company""]",
858,858,,1,1,1,"[""company""]",
859,859,,12,12,3,"[""government""]",
860,860,,2,2,9,"[""politician""]",
861,861,,5,5,8,"[""company""]",
862,862,,2,2,5,"[""tvshow""]",
863,863,,36,36,4,"[""company""]",
864,864,,26,26,11,"[""government""]",
865,865,,24,24,10,"[""government""]",
866,866,,6,6,2,"[""government""]",
867,867,,4,4,3,"[""government""]",
868,868,,2,2,5,"[""company""]",
869,869,,5,5,10,"[""politician""]",
870,870,,4,4,5,"[""politician""]",
871,871,,23,23,11,"[""company""]",
872,872,,1,1,11,"[""company""]",
873,873,,12,12,5,"[""politician""]",
874,874,,1,1,7,"[""company""]",
875,875,,7,7,11,"[""politician""]",
876,876,,2,2,3,"[""government""]",
877,877,,2,2,1,"[""politician""]",
878,878,,16,16,0,"[""company""]",
879,879,,9,9,8,"[""politician""]",
880,880,,1,1,10,"[""politician""]",
881,881,,12,12,5,"[""government""]",
882,882,,9,9,9,"[""government""]",
883,883,,5,5,11,"[""politician""]",
884,884,,2,2,7,"[""company""]",
885,885,,4,4,8,"[""politician""]",
886,886,,3,3,0,"[""politician""]",
887,887,,4,4,0,"[""tvshow""]",
888,888,,31,31,7,"[""politician""]",
889,889,,9,9,11,"[""government""]",
890,890,,12,12,10,"[""politician""]",
891,891,,24,24,2,"[""tvshow""]",
892,892,,1,1,4,"[""politician""]",
893,893,,1,1,9,"[""tvshow""]",
894,894,,8,8,3,"[""politician""]",
895,895,,4,4,7,"[""politician""]",
896,896,,2,2,1,"[""company""]",
897,897,,79,79,8,"[""government""]",
898,898,,1,1,8,"[""company""]",
899,899,,37,37,5,"[""government""]",
900,900,,4,4,11,"[""tvshow""]",
901,901,,28,28,6,"[""government""]",
902,902,,12,12,3,"[""company""]",
903,903,,7,7,1,"[""politician""]",
904,904,,177,177,6,"[""government""]",
905,905,,3,3,3,"[""company""]",
906,906,,2,2,6,"[""company""]",
907,907,,17,17,3,"[""politician""]",
908,908,,22,22,11,"[""politician""]",
909,909,,141,141,10,"[""tvshow""]",
910,910,,1,1,11,"[""government""]",
911,911,,4,4,8,"[""tvshow""]",
912,912,,1,1,4,"[""tvshow""]",
913,913,,1,1,3,"[""government""]",
914,914,,6,6,9,"[""company""]",
915,915,,9,9,11,"[""government""]",
916,916,,26,26,11,"[""government""]",
917,917,,73,73,11,"[""government""]",
918,918,,9,9,2,"[""company""]",
919,919,,12,12,2,"[""government""]",
920,920,,15,15,3,"[""politician""]",
921,921,,4,4,5,"[""tvshow""]",
922,922,,10,10,7,"[""government""]",
923,923,,1,1,7,"[""company""]",
924,924,,20,20,5,"[""tvshow""]",
925,925,,11,11,3,"[""politician""]",
926,926,,1,1,10,"[""tvshow""]",
927,927,,80,80,9,"[""government""]",
928,928,,3,3,1,"[""tvshow""]",
929,929,,3,3,9,"[""politician""]",
930,930,,33,33,1,"[""politician""]",
931,931,,5,5,7,"[""company""]",
932,932,,1,1,8,"[""politician""]",
933,933,,16,16,6,"[""government""]",
934,934,,1,1,1,"[""company""]",
935,935,,40,40,8,"[""government""]",
936,936,,26,26,8,"[""politician""]",
937,937,,43,43,9,"[""government""]",
938,938,,2,2,2,"[""politician""]",
939,939,,1,1,11,"[""tvshow""]",
940,940,,4,4,4,"[""company""]",
941,941,,3,3,10,"[""tvshow""]",
942,942,,15,15,0,"[""company""]",
943,943,,13,13,5,"[""government""]",
944,944,,1,1,1,"[""government""]",
945,945,,95,95,10,"[""politician""]",
946,946,,2,2,7,"[""company""]",
947,947,,3,3,9,"[""politician""]",
948,948,,13,13,11,"[""company""]",
949,949,,5,5,0,"[""company""]",
950,950,,2,2,7,"[""tvshow""]",
951,951,,2,2,3,"[""company""]",
952,952,,6,6,10,"[""company""]",
953,953,,4,4,10,"[""company""]",
954,954,,24,24,1,"[""politician""]",
955,955,,20,20,10,"[""politician""]",
956,956,,9,9,0,"[""politician""]",
957,957,,17,17,10,"[""government""]",
958,958,,4,4,11,"[""tvshow""]",
959,959,,19,19,11,"[""tvshow""]",
960,960,,14,14,7,"[""politician""]",
961,961,,233,233,3,"[""government""]",
962,962,,11,11,3,"[""government""]",
963,963,,5,5,9,"[""tvshow""]",
964,964,,8,8,11,"[""politician""]",
965,965,,2,2,3,"[""company""]",
966,966,,5,5,11,"[""government""]",
967,967,,6,6,2,"[""company""]",
968,968,,29,29,8,"[""politician""]",
969,969,,3,3,10,"[""company""]",
970,970,,7,7,10,"[""company""]",
971,971,,1,1,6,"[""company""]",
972,972,,4,4,2,"[""government""]",
973,973,,3,3,3,"[""government""]",
974,974,,1,1,8,"[""politician""]",
975,975,,1,1,0,"[""company""]",
976,976,,1,1,10,"[""tvshow""]",
977,977,,72,72,5,"[""government""]",
978,978,,6,6,11,"[""politician""]",
979,979,,3,3,6,"[""politician""]",
980,980,,2,2,6,"[""tvshow""]",
981,981,,4,4,7,"[""company""]",
982,982,,1,1,8,"[""government""]",
983,983,,141,141,5,"[""government""]",
984,984,,4,4,3,"[""company""]",
985,985,,2,2,8,"[""company""]",
986,986,,3,3,10,"[""tvshow""]",
987,987,,7,7,10,"[""government""]",
988,988,,6,6,1,"[""politician""]",
989,989,,1,1,9,"[""politician""]",
990,990,,9,9,2,"[""company""]",
991,991,,1,1,5,"[""tvshow""]",
992,992,,38,38,2,"[""government""]",
993,993,,5,5,7,"[""politician""]",
994,994,,5,5,1,"[""politician""]",
995,995,,20,20,7,"[""government""]",
996,996,,1,1,0,"[""company""]",
997,997,,32,32,4,"[""government""]",
998,998,,1,1,6,"[""tvshow""]",
999,999,,26,26,0,"[""government""]",
1000,1000,,24,24,1,"[""government""]",
1001,1001,,15,15,6,"[""company""]",
1002,1002,,1,1,4,"[""company""]",
1003,1003,,6,6,11,"[""tvshow""]",
1004,1004,,30,30,8,"[""government""]",
1005,1005,,8,8,5,"[""company""]",
1006,1006,,2,2,4,"[""politician""]",
1007,1007,,77,77,5,"[""government""]",
1008,1008,,14,14,10,"[""politician""]",
1009,1009,,6,6,9,"[""tvshow""]",
1010,1010,,1,1,9,"[""politician""]",
1011,1011,,35,35,8,"[""company""]",
1012,1012,,15,15,0,"[""tvshow""]",
1013,1013,,3,3,7,"[""politician""]",
1014,1014,,3,3,0,"[""government""]",
1015,1015,,8,8,11,"[""politician""]",
1016,1016,,1,1,2,"[""politician""]",
1017,1017,,49,49,8,"[""government""]",
1018,1018,,14,14,8,"[""tvshow""]",
1019,1019,,7,7,0,"[""tvshow""]",
1020,1020,,30,30,1,"[""politician""]",
1021,1021,,8,8,0,"[""politician""]",
1022,1022,,1,1,4,"[""company""]",
1023,1023,,3,3,10,"[""government""]",
1024,1024,,26,26,2,"[""government""]",
1025,1025,,69,69,5,"[""government""]",
1026,1026,,1,1,3,"[""company""]",
1027,1027,,10,10,7,"[""company""]",
1028,1028,,4,4,9,"[""tvshow""]",
1029,1029,,1,1,2,"[""company""]",
1030,1030,,7,7,6,"[""company""]",
1031,1031,,3,3,10,"[""tvshow""]",
1032,1032,,9,9,3,"[""politician""]",
1033,1033,,5,5,8,"[""company""]",
1034,1034,,1,1,3,"[""company""]",
1035,1035,,6,6,3,"[""politician""]",
1036,1036,,38,38,8,"[""government""]",
1037,1037,,106,106,10,"[""politician""]",
1038,1038,,1,1,4,"[""company""]",
1039,1039,,6,6,8,"[""politician""]",
1040,1040,,11,11,8,"[""government""]",
1041,1041,,70,70,9,"[""government""]",
1042,1042,,7,7,3,"[""tvshow""]",
1043,1043,,5,5,3,"[""company""]",
1044,1044,,14,14,7,"[""company""]",
1045,1045,,12,12,8,"[""tvshow""]",
1046,1046,,1,1,11,"[""company""]",
1047,1047,,96,96,8,"[""government""]",
1048,1048,,2,2,3,"[""company""]",
1049,1049,,45,45,9,"[""government""]",
1050,1050,,15,15,7,"[""government""]",
1051,1051,,1,1,5,"[""company""]",
1052,1052,,3,3,6,"[""company""]",
1053,1053,,24,24,3,"[""government""]",
1054,1054,,7,7,3,"[""company""]",
1055,1055,,2,2,10,"[""politician""]",
1056,1056,,6,6,10,"[""company""]",
1057,1057,,10,10,10,"[""company""]",
1058,1058,,2,2,9,"[""politician""]",
1059,1059,,1,1,4,"[""company""]",
1060,1060,,7,7,7,"[""politician""]",
1061,1061,,3,3,7,"[""politician""]",
1062,1062,,2,2,10,"[""politician""]",
1063,1063,,34,34,9,"[""government""]",
1064,1064,,9,9,8,"[""government""]",
1065,1065,,15,15,2,"[""government""]",
1066,1066,,4,4,1,"[""government""]",
1067,1067,,6,6,6,"[""government""]",
1068,1068,,25,25,1,"[""government""]",
1069,1069,,1,1,3,"[""company""]",
1070,1070,,6,6,3,"[""tvshow""]",
1071,1071,,32,32,7,"[""government""]",
1072,1072,,5,5,0,"[""tvshow""]",
1073,1073,,3,3,2,"[""company""]",
1074,1074,,5,5,6,"[""company""]",
1075,1075,,2,2,9,"[""politician""]",
1076,1076,,22,22,1,"[""politician""]",
1077,1077,,17,17,10,"[""politician""]",
1078,1078,,121,121,8,"[""government""]",
1079,1079,,4,4,7,"[""government""]",
1080,1080,,13,13,8,"[""company""]",
1081,1081,,1,1,9,"[""company""]",
1082,1082,,1,1,1,"[""company""]",
1083,1083,,1,1,11,"[""tvshow""]",
1084,1084,,44,44,9,"[""government""]",
1085,1085,,3,3,9,"[""government""]",
1086,1086,,10,10,7,"[""government""]",
1087,1087,,21,21,3,"[""government""]",
1088,1088,,3,3,6,"[""politician""]",
1089,1089,,21,21,9,"[""politician""]",
1090,1090,,2,2,9,"[""politician""]",
1091,1091,,1,1,2,"[""company""]",
1092,1092,,3,3,7,"[""tvshow""]",
1093,1093,,13,13,10,"[""government""]",
1094,1094,,64,64,5,"[""government""]",
1095,1095,,18,18,10,"[""company""]",
1096,1096,,31,31,1,"[""government""]",
1097,1097,,27,27,3,"[""government""]",
1098,1098,,4,4,9,"[""company""]",
1099,1099,,3,3,3,"[""tvshow""]",
1100,1100,,7,7,3,"[""government""]",
1101,1101,,28,28,4,"[""government""]",
1102,1102,,1,1,2,"[""company""]",
1103,1103,,41,41,11,"[""government""]",
1104,1104,,4,4,4,"[""company""]",
1105,1105,,1,1,5,"[""government""]",
1106,1106,,8,8,8,"[""company""]",
1107,1107,,21,21,5,"[""government""]",
1108,1108,,1,1,7,"[""government""]",
1109,1109,,11,11,11,"[""politician""]",
1110,1110,,1,1,1,"[""politician""]",
1111,1111,,24,24,10,"[""politician""]",
1112,1112,,30,30,11,"[""government""]",
1113,1113,,9,9,11,"[""company""]",
1114,1114,,3,3,3,"[""government""]",
1115,1115,,5,5,0,"[""tvshow""]",
1116,1116,,1,1,10,"[""company""]",
1117,1117,,2,2,4,"[""politician""]",
1118,1118,,6,6,3,"[""tvshow""]",
1119,1119,,17,17,6,"[""government""]",
1120,1120,,19,19,11,"[""politician""]",
1121,1121,,2,2,0,"[""politician""]",
1122,1122,,11,11,1,"[""politician""]",
1123,1123,,229,229,7,"[""government""]",
1124,1124,,25,25,2,"[""government""]",
1125,1125,,14,14,11,"[""government""]",
1126,1126,,69,69,2,"[""tvshow""]",
1127,1127,,31,31,5,"[""politician""]",
1128,1128,,10,10,1,"[""tvshow""]",
1129,1129,,11,11,5,"[""company""]",
1130,1130,,4,4,9,"[""politician""]",
1131,1131,,9,9,0,"[""tvshow""]",
1132,1132,,10,10,6,"[""politician""]",
1133,1133,,5,5,11,"[""tvshow""]",
1134,1134,,1,1,1,"[""company""]",
1135,1135,,1,1,11,"[""politician""]",
1136,1136,,32,32,5,"[""politician""]",
1137,1137,,3,3,0,"[""government""]",
1138,1138,,6,6,10,"[""politician""]",
1139,1139,,11,11,10,"[""tvshow""]",
1140,1140,,3,3,7,"[""tvshow""]",
1141,1141,,18,18,7,"[""government""]",
1142,1142,,7,7,6,"[""politician""]",
1143,1143,,4,4,8,"[""company""]",
1144,1144,,2,2,11,"[""company""]",
1145,1145,,9,9,8,"[""government""]",
1146,1146,,29,29,4,"[""government""]",
1147,1147,,3,3,3,"[""company""]",
1148,1148,,20,20,2,"[""tvshow""]",
1149,1149,,40,40,6,"[""politician""]",
1150,1150,,7,7,4,"[""politician""]",
1151,1151,,13,13,11,"[""politician""]",
1152,1152,,5,5,4,"[""company""]",
1153,1153,,14,14,0,"[""politician""]",
1154,1154,,2,2,5,"[""politician""]",
1155,1155,,2,2,10,"[""government""]",
1156,1156,,23,23,10,"[""company""]",
1157,1157,,3,3,4,"[""company""]",
1158,1158,,3,3,0,"[""government""]",
1159,1159,,14,14,10,"[""tvshow""]",
1160,1160,,5,5,6,"[""company""]",
1161,1161,,8,8,6,"[""government""]",
1162,1162,,4,4,9,"[""company""]",
1163,1163,,2,2,2,"[""company""]",
1164,1164,,7,7,10,"[""politician""]",
1165,1165,,1,1,10,"[""politician""]",
1166,1166,,1,1,5,"[""tvshow""]",
1167,1167,,4,4,5,"[""company""]",
1168,1168,,18,18,2,"[""politician""]",
1169,1169,,33,33,4,"[""government""]",
1170,1170,,1,1,3,"[""company""]",
1171,1171,,3,3,5,"[""politician""]",
1172,1172,,2,2,10,"[""tvshow""]",
1173,1173,,5,5,6,"[""company""]",
1174,1174,,1,1,1,"[""tvshow""]",
1175,1175,,7,7,9,"[""company""]",
1176,1176,,7,7,11,"[""company""]",
1177,1177,,10,10,11,"[""tvshow""]",
1178,1178,,1,1,9,"[""tvshow""]",
1179,1179,,8,8,1,"[""government""]",
1180,1180,,5,5,0,"[""politician""]",
1181,1181,,54,54,3,"[""politician""]",
1182,1182,,32,32,3,"[""tvshow""]",
1183,1183,,3,3,2,"[""tvshow""]",
1184,1184,,31,31,4,"[""company""]",
1185,1185,,5,5,8,"[""tvshow""]",
1186,1186,,3,3,11,"[""politician""]",
1187,1187,,11,11,1,"[""government""]",
1188,1188,,4,4,8,"[""politician""]",
1189,1189,,32,32,3,"[""government""]",
1190,1190,,9,9,9,"[""company""]",
1191,1191,,4,4,9,"[""tvshow""]",
1192,1192,,4,4,2,"[""government""]",
1193,1193,,133,133,5,"[""politician""]",
1194,1194,,13,13,4,"[""government""]",
1195,1195,,19,19,8,"[""government""]",
1196,1196,,1,1,9,"[""government""]",
1197,1197,,3,3,3,"[""government""]",
1198,1198,,42,42,9,"[""government""]",
1199,1199,,24,24,7,"[""politician""]",
1200,1200,,14,14,11,"[""government""]",
1201,1201,,2,2,5,"[""government""]",
1202,1202,,1,1,1,"[""politician""]",
1203,1203,,7,7,6,"[""politician""]",
1204,1204,,2,2,8,"[""government""]",
1205,1205,,72,72,0,"[""government""]",
1206,1206,,5,5,0,"[""company""]",
1207,1207,,7,7,0,"[""government""]",
1208,1208,,5,5,6,"[""politician""]",
1209,1209,,51,51,2,"[""government""]",
1210,1210,,3,3,8,"[""company""]",
1211,1211,,13,13,2,"[""tvshow""]",
1212,1212,,12,12,1,"[""tvshow""]",
1213,1213,,12,12,7,"[""company""]",
1214,1214,,1,1,9,"[""company""]",
1215,1215,,12,12,2,"[""government""]",
1216,1216,,3,3,1,"[""tvshow""]",
1217,1217,,2,2,5,"[""company""]",
1218,1218,,5,5,2,"[""tvshow""]",
1219,1219,,11,11,8,"[""politician""]",
1220,1220,,1,1,3,"[""company""]",
1221,1221,,17,17,4,"[""government""]",
1222,1222,,4,4,4,"[""tvshow""]",
1223,1223,,1,1,7,"[""politician""]",
1224,1224,,14,14,7,"[""politician""]",
1225,1225,,57,57,6,"[""company""]",
1226,1226,,26,26,6,"[""politician""]",
1227,1227,,11,11,7,"[""government""]",
1228,1228,,15,15,1,"[""politician""]",
1229,1229,,4,4,8,"[""politician""]",
1230,1230,,14,14,10,"[""tvshow""]",
1231,1231,,2,2,0,"[""government""]",
1232,1232,,1,1,9,"[""tvshow""]",
1233,1233,,3,3,10,"[""tvshow""]",
1234,1234,,14,14,6,"[""politician""]",
1235,1235,,19,19,3,"[""company""]",
1236,1236,,7,7,10,"[""politician""]",
1237,1237,,10,10,0,"[""company""]",
1238,1238,,1,1,1,"[""politician""]",
1239,1239,,5,5,11,"[""tvshow""]",
1240,1240,,3,3,7,"[""government""]",
1241,1241,,8,8,7,"[""company""]",
1242,1242,,9,9,2,"[""government""]",
1243,1243,,51,51,10,"[""government""]",
1244,1244,,68,68,0,"[""company""]",
1245,1245,,13,13,2,"[""government""]",
1246,1246,,25,25,3,"[""government""]",
1247,1247,,26,26,4,"[""government""]",
1248,1248,,15,15,11,"[""government""]",
1249,1249,,4,4,1,"[""company""]",
1250,1250,,2,2,3,"[""company""]",
1251,1251,,1,1,1,"[""company""]",
1252,1252,,9,9,5,"[""politician""]",
1253,1253,,1,1,1,"[""company""]",
1254,1254,,4,4,0,"[""company""]",
1255,1255,,5,5,6,"[""company""]",
1256,1256,,3,3,2,"[""government""]",
1257,1257,,4,4,0,"[""politician""]",
1258,1258,,1,1,1,"[""company""]",
1259,1259,,9,9,0,"[""tvshow""]",
1260,1260,,4,4,4,"[""tvshow""]",
1261,1261,,1,1,6,"[""politician""]",
1262,1262,,2,2,8,"[""government""]",
1263,1263,,9,9,9,"[""government""]",
1264,1264,,17,17,3,"[""company""]",
1265,1265,,7,7,0,"[""company""]",
1266,1266,,17,17,10,"[""politician""]",
1267,1267,,25,25,6,"[""politician""]",
1268,1268,,2,2,3,"[""company""]",
1269,1269,,29,29,8,"[""government""]",
1270,1270,,23,23,10,"[""politician""]",
1271,1271,,150,150,3,"[""government""]",
1272,1272,,5,5,7,"[""tvshow""]",
1273,1273,,29,29,4,"[""government""]",
1274,1274,,17,17,6,"[""company""]",
1275,1275,,32,32,7,"[""politician""]",
1276,1276,,3,3,11,"[""company""]",
1277,1277,,1,1,9,"[""company""]",
1278,1278,,89,89,10,"[""government""]",
1279,1279,,42,42,9,"[""government""]",
1280,1280,,3,3,1,"[""politician""]",
1281,1281,,9,9,9,"[""company""]",
1282,1282,,78,78,4,"[""government""]",
1283,1283,,38,38,5,"[""government""]",
1284,1284,,1,1,4,"[""politician""]",
1285,1285,,6,6,2,"[""politician""]",
1286,1286,,24,24,3,"[""government""]",
1287,1287,,1,1,11,"[""politician""]",
1288,1288,,7,7,3,"[""company""]",
